test_id,test_index,n,expected,file,ok,exit_code,got,stderr,runtime_s
rand-82,87,89,7358,TIENKS.cpp,True,0,7358,,0.0360207999983686
rand-82,87,89,7358,TIENKS.cpp,True,0,7358,,0.0262631000005058
rand-82,87,89,7358,TIENKS.cpp,True,0,7358,,0.04025600000022678
rand-82,87,89,7358,TIENKS.cpp,True,0,7358,,0.03167089999624295
rand-83,88,57,6736,tienks.cpp,True,0,6736,,0.04015140000410611
rand-83,88,57,6736,TIENKS.cpp,True,0,6736,,0.028439499998057727
rand-83,88,57,6736,TIENKS.cpp,True,0,6736,,0.0905681000003824
rand-83,88,57,6736,TIENKS.cpp,True,0,6736,,0.040590299999166746
rand-83,88,57,6736,TIENKS.cpp,True,0,6736,,0.025541500006511342
rand-83,88,57,6736,TIENKS.cpp,True,0,6736,,0.024948300000687595
rand-84,89,60,6621,tienks.cpp,True,0,6621,,0.02926780000416329
rand-84,89,60,6621,TIENKS.cpp,True,0,6621,,0.024842200000421144
rand-84,89,60,6621,TIENKS.cpp,True,0,6621,,0.02553259999695001
rand-84,89,60,6621,TIENKS.cpp,True,0,6621,,0.02342270000372082
rand-84,89,60,6621,TIENKS.cpp,True,0,6621,,0.0268320000031963
rand-84,89,60,6621,TIENKS.cpp,True,0,6621,,0.03367979999893578
rand-85,90,85,6390,tienks.cpp,True,0,6390,,0.02472739999939222
rand-85,90,85,6390,TIENKS.cpp,True,0,6390,,0.02678320000268286
rand-85,90,85,6390,TIENKS.cpp,True,0,6390,,0.039968799996131565
rand-85,90,85,6390,TIENKS.cpp,True,0,6390,,0.019982700003311038
rand-85,90,85,6390,TIENKS.cpp,True,0,6390,,0.023802099996828474
rand-85,90,85,6390,TIENKS.cpp,True,0,6390,,0.02341840000008233
rand-86,91,60,4204,tienks.cpp,True,0,4204,,0.022169199997733813
rand-86,91,60,4204,TIENKS.cpp,True,0,4204,,0.03477079999720445
rand-86,91,60,4204,TIENKS.cpp,True,0,4204,,0.027249200000369456
rand-86,91,60,4204,TIENKS.cpp,True,0,4204,,0.041260300000431016
rand-86,91,60,4204,TIENKS.cpp,True,0,4204,,0.021420199998829048
rand-86,91,60,4204,TIENKS.cpp,True,0,4204,,0.02275060000101803
rand-87,92,23,3953,tienks.cpp,True,0,3953,,0.022932400002900977
rand-87,92,23,3953,TIENKS.cpp,True,0,3953,,0.02358299999468727
rand-87,92,23,3953,TIENKS.cpp,True,0,3953,,0.024655100001837127
rand-87,92,23,3953,TIENKS.cpp,True,0,3953,,0.03048059999855468
rand-87,92,23,3953,TIENKS.cpp,True,0,3953,,0.01910630000202218
rand-87,92,23,3953,TIENKS.cpp,True,0,3953,,0.02136459999746876
rand-88,93,58,4926,tienks.cpp,True,0,4926,,0.019932399998651817
rand-88,93,58,4926,TIENKS.cpp,True,0,4926,,0.017999899995629676
rand-88,93,58,4926,TIENKS.cpp,True,0,4926,,0.051170999999158084
rand-88,93,58,4926,TIENKS.cpp,True,0,4926,,0.043501100000867154
rand-88,93,58,4926,TIENKS.cpp,True,0,4926,,0.025184700003592297
rand-88,93,58,4926,TIENKS.cpp,True,0,4926,,0.022221399995032698
rand-89,94,64,5502,tienks.cpp,True,0,5502,,0.020449900002859067
rand-89,94,64,5502,TIENKS.cpp,True,0,5502,,0.032090699998661876
rand-89,94,64,5502,TIENKS.cpp,True,0,5502,,0.029906200004916172
rand-89,94,64,5502,TIENKS.cpp,True,0,5502,,0.028054700000211596
rand-89,94,64,5502,TIENKS.cpp,True,0,5502,,0.028134600004705135
rand-89,94,64,5502,TIENKS.cpp,True,0,5502,,0.026523499996983446
rand-90,95,6,1517,tienks.cpp,True,0,1517,,0.030175200001394842
rand-90,95,6,1517,TIENKS.cpp,True,0,1517,,0.023864599999797065
rand-90,95,6,1517,TIENKS.cpp,True,0,1517,,0.031492500005697366
rand-90,95,6,1517,TIENKS.cpp,True,0,1517,,0.029266400000778958
rand-90,95,6,1517,TIENKS.cpp,True,0,1517,,0.060323300000163727
rand-90,95,6,1517,TIENKS.cpp,True,0,1517,,0.05587139999988722
rand-91,96,94,6072,tienks.cpp,True,0,6072,,0.04478199999721255
rand-91,96,94,6072,TIENKS.cpp,True,0,6072,,0.03341319999890402
rand-91,96,94,6072,TIENKS.cpp,True,0,6072,,0.028290000002016313
rand-91,96,94,6072,TIENKS.cpp,True,0,6072,,0.02083639999909792
rand-91,96,94,6072,TIENKS.cpp,True,0,6072,,0.031005099997855723
rand-91,96,94,6072,TIENKS.cpp,True,0,6072,,0.02395760000217706
rand-92,97,88,4222,tienks.cpp,True,0,4222,,0.028940100004547276
rand-92,97,88,4222,TIENKS.cpp,True,0,4222,,0.0250951999987592
rand-92,97,88,4222,TIENKS.cpp,True,0,4222,,0.021984200000588316
rand-92,97,88,4222,TIENKS.cpp,True,0,4222,,0.024188100003811996
rand-92,97,88,4222,TIENKS.cpp,True,0,4222,,0.026695300002756994
rand-92,97,88,4222,TIENKS.cpp,True,0,4222,,0.030310599999211263
rand-93,98,84,7742,tienks.cpp,True,0,7742,,0.027455200004624203
rand-93,98,84,7742,TIENKS.cpp,True,0,7742,,0.026951499996357597
rand-93,98,84,7742,TIENKS.cpp,True,0,7742,,0.027898599997570273
rand-93,98,84,7742,TIENKS.cpp,True,0,7742,,0.05538119999982882
rand-93,98,84,7742,TIENKS.cpp,True,0,7742,,0.024935099994763732
rand-93,98,84,7742,TIENKS.cpp,True,0,7742,,0.024761699998634867
rand-94,99,50,4770,tienks.cpp,True,0,4770,,0.023354199998721015
rand-94,99,50,4770,TIENKS.cpp,True,0,4770,,0.01891760000580689
rand-94,99,50,4770,TIENKS.cpp,True,0,4770,,0.02163309999741614
rand-94,99,50,4770,TIENKS.cpp,True,0,4770,,0.023334299999987707
rand-94,99,50,4770,TIENKS.cpp,True,0,4770,,0.0390382999976282
rand-94,99,50,4770,TIENKS.cpp,True,0,4770,,0.036155699999653734
